בִּשְׂרָא,A,בִּשְׂרָא,,
דְּחֵיוְתָא,A,חֵיוְתָא,,
וַאֲתַאי,A,אֲתַאי,,
דָּגִים,"('R', 'BN')","('דָּג', 'NN')","('דָּג', 'VB')",
,,,,
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
רַב,A,רַב,,
פָּפָּא,R,,,
בְּיוֹם,"('R', 'NNT')","('יוֹם', 'NN')",,
הַקָּזָה,"('R', 'NN')","('הַקָּזָה', 'NN')",,
עָסְקִינַן,A,עָסְקִינַן,,
דְּלָא,A,דְּלָא,לָא,
אָכֵיל,"('A', 'yyDOT')","('אָכִיל', 'JJ')",,
אִינִישׁ,A,אִינִישׁ,,
דָּגִים,"('R', 'BN')","('דָּג', 'NN')","('דָּג', 'VB')",
,,,,
אִי,A,אִי,,
הָכִי,A,הָכִי,,
צִיפְּרָא,A,צִפְּרָא,,
נָמֵי,A,נָמֵי,,
לָא,A,לָא,,
נֵיכוֹל,A,נֵיכוֹל,,
דְּאָמַר,A,אָמַר,,
שְׁמוּאֵל,"('A', 'yyDOT')","('שְׁמוּאֵל', 'A')","('שְׁמוּאֵל', 'A')",
דִּמְסוֹכַר,U,,,
וְאָכֵל,"('R', 'VB')","('אָכַל', 'VB')","('אֹכֶל', 'NN')",
צִיפְּרָא,A,צִפְּרָא,,
פָּרַח,A,פָּרַח,,
לִיבֵּיהּ,A,לִבֵּהּ,,
כְּצִיפְּרָא,A,,,
וְעוֹד,"('A', 'yyDOT')","('וְעוֹד', 'CC')","('וְעוֹד', 'CC')","('עוֹד', 'RB')"
תַּנְיָא,A,תַּנְיָא,,
אֵין,"('R', 'VB')","('אֵין', 'RB')",,
מַקִּיזִין,R,,,
דָּם,"('R', 'NN')","('דָּם', 'NN')","('דָּמַם', 'VB')",
לֹא,"('R', 'RB')","('לֹא', 'RB')","('לֹא', 'Prefix')",
עַל,"('R', 'IN')","('עַל', 'IN')","('עַל', 'Prefix')","('עָל', 'סופית')"
הַדָּגִים,"('R', 'NN')","('דָּג', 'NN')","('דָּג', 'VB')",
וְלֹא,"('R', 'RB')","('לֹא', 'RB')","('לָא', 'RB')","('לֹא', 'Prefix')"
עַל,"('R', 'IN')","('עַל', 'IN')","('עַל', 'Prefix')","('עָל', 'סופית')"
הָעוֹפוֹת,"('R', 'NN')","('עוֹף', 'NN')",,
וְלֹא,"('R', 'RB')","('לֹא', 'RB')","('לָא', 'RB')","('לֹא', 'Prefix')"
עַל,"('R', 'IN')","('עַל', 'IN')","('עַל', 'Prefix')","('עָל', 'סופית')"
בָּשָׂר,"('R', 'NN')","('בָּשָׂר', 'NN')",,
מָלִיחַ,"('R', 'JJ')","('לֵחַ', 'NN')",,
,,,,
אֶלָּא,A,אֶלָּא,,
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
רַב,A,רַב,,
פָּפָּא,A,,,
בְּיוֹמָא,"('A', 'yyDOT')","('יוֹמָא', 'A')","('יוֹמָא', 'NN')",
דְּכָיְיבִין,A,כָּיְבִין,,
לֵיהּ,A,לֵהּ,,
עֵינֵיהּ,A,עֵינֵהּ,,
עָסְקִינַן,A,עָסְקִינַן,,
דְּלָא,A,דְּלָא,לָא,
אָכֵיל,"('A', 'yyDOT')","('אָכִיל', 'JJ')",,
דָּגִים,"('R', 'BN')","('דָּג', 'NN')","('דָּג', 'VB')",
,,,,
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
תֵּן,"('R', 'VB')","('נָתַן', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
חֲתִיכָה,"('R', 'NN')","('חֲתִיכָה', 'NN')","('חֲתִיכָה', 'NN')",
כּוּ׳,A,,,
שְׁמַע,A,שְׁמַע,,
מִינַּהּ,A,מִנַּהּ,,
מוֹסִיף,R,,,
עַל,"('R', 'IN')","('עַל', 'IN')","('עַל', 'Prefix')","('עָל', 'סופית')"
שְׁלִיחוּתוֹ,"('R', 'NN')","('שְׁלִיחוּת', 'NN')",,
הָוֵי,A,הָוֵי,,
שָׁלִיחַ,"('R', 'NN')","('שָׁלִיחַ', 'שֵם')",,
,,,,
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
רַב,A,רַב,,
שֵׁשֶׁת,"('R', 'VB')","('שָׁת', 'VB')","('שֵׁת', 'NN')",
דְּאָמַר,A,אָמַר,,
שָׁלִיחַ,"('R', 'NNT')","('שָׁלִיחַ', 'שֵם')",,
טוֹל,"('R', 'NN')","('טוּל', 'NN')","('נָטַל', 'VB')",
אַחַת,"('R', 'CD')","('אַחַת', 'CDT')","('אַחַת', 'כינוי סתמי')","('נִחַת', 'VB')"
מִדַּעְתּוֹ,"('R', 'NN')","('דֵּעָה', 'NN')","('דַּעַת', 'NN')",
וְאַחַת,"('R', 'CD')","('אַחַת', 'CDT')","('אַחַת', 'כינוי סתמי')","('נִחַת', 'VB')"
מִדַּעְתִּי,"('R', 'NN')","('דֵּעָה', 'NN')","('דַּעַת', 'NN')",
,,,,
,,,,
,,,,
מַהוּ,A,,,
דְּתֵימָא,A,תֵּימָא,,
עָקַר,"('R', 'NNT')","('עָקַר', 'VB')","('עָקָר', 'JJ')","('עִקָּר', 'NN')"
שָׁלִיחַ,"('R', 'NN')","('שָׁלִיחַ', 'שֵם')",,
שְׁלִיחוּתֵיהּ,U,שְׁלִיחוּתֵהּ,,
דְּבַעַל,A,,,
הַבַּיִת,"('R', 'NN')","('בַּיִת', 'NN')","('בֵּית', 'NN')",
וְלָא,A,לָא,,
לִמְעוֹל,A,לִמְעוֹל,מְעוֹל,
קָא,A,,,
מַשְׁמַע,A,מַשְׁמַע,,
לַן,A,לַן,,
,,,,
מַתְנִי׳,R,,,
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
הָבֵא,"('R', 'BN')","('בָּא', 'JJ')","('בָּא', 'VB')","('בָּא', 'שֵם')"
לִי,R,לִי,,
מִן,"('R', 'IN')","('מָנָה', 'NN')","('מָנָה', 'VB')","('מִנָּה', 'VB')"
הַחַלּוֹן,"('R', 'NN')","('חַלּוֹן', 'NN')",,
אוֹ,"('R', 'CC')","('אוֹ', 'CC')",,
מִן,"('R', 'IN')","('מָנָה', 'NN')","('מָנָה', 'VB')","('מִנָּה', 'VB')"
הַדְּלוֹסְקָמָא,R,,,
וְהֵבִיא,"('R', 'VB')","('הֵבִיא', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
אַף,"('R', 'CC')","('אַף', 'CC')","('אַף', 'NN')","('אַף', 'NN')"
עַל,"('R', 'IN')","('עַל', 'IN')","('עַל', 'Prefix')","('עָל', 'סופית')"
פִּי,"('R', 'NNT')","('פֶּה', 'NN')","('פִּי', 'A')",
שֶׁאָמַר,"('R', 'VB')","('אָמַר', 'VB')","('הֵמַר', 'VB')",
בַּעַל,"('R', 'NNT')","('בַּעַל', 'שֵם')",,
הַבַּיִת,"('R', 'NN')","('בַּיִת', 'NN')","('בֵּית', 'NN')",
לֹא,"('R', 'RB')","('לֹא', 'RB')","('לָא', 'RB')","('לֹא', 'Prefix')"
הָיָה,"('R', 'COP')","('הָיָה', 'VB')","('הָיָה', 'VB')",
בְּלִבִּי,"('R', 'VB')","('לֵב', 'NN')",,
אֶלָּא,"('R', 'CC')","('אֶלָּא', 'CC')",,
מִזֶּה,"('R', 'PRP')","('הִזָּה', 'VB')","('זֶה', 'כינוי רומז לקרוב')",
וְהֵבִיא,"('R', 'VB')","('הֵבִיא', 'VB')",,
מִזֶּה,"('R', 'PRP')","('הִזָּה', 'VB')","('זֶה', 'כינוי רומז לקרוב')",
בַּעַל,"('R', 'NNT')","('בַּעַל', 'שֵם')",,
הַבַּיִת,"('R', 'NN')","('בַּיִת', 'NN')","('בֵּית', 'NN')",
מָעַל,"('R', 'IN')","('מָעַל', 'VB')",,
אֲבָל,"('R', 'CC')","('אֲבָל', 'CC')","('אֵבֶל', 'NN')","('אָבֵל', 'שֵם')"
אִם,"('R', 'CC')","('אִם', 'CC')","('אֵם', 'NN')",
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
הָבֵא,"('R', 'BN')","('בָּא', 'JJ')","('בָּא', 'VB')","('בָּא', 'שֵם')"
לִי,R,לִי,,
מִן,"('R', 'IN')","('מָנָה', 'NN')","('מָנָה', 'VB')","('מִנָּה', 'VB')"
הַחַלּוֹן,"('R', 'NN')","('חַלּוֹן', 'NN')",,
וְהֵבִיא,"('R', 'VB')","('הֵבִיא', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
מִן,"('R', 'IN')","('מָנָה', 'NN')","('מָנָה', 'VB')","('מִנָּה', 'VB')"
הַדְּלוֹסְקָמָא,R,,,
אוֹ,"('R', 'CC')","('אוֹ', 'CC')",,
מִן,"('R', 'IN')","('מָנָה', 'NN')","('מָנָה', 'VB')","('מִנָּה', 'VB')"
הַדְּלוֹסְקָמָא,R,,,
וְהֵבִיא,"('R', 'VB')","('הֵבִיא', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
מִן,"('R', 'IN')","('מָנָה', 'NN')","('מָנָה', 'VB')","('מִנָּה', 'VB')"
הַחַלּוֹן,"('R', 'NN')","('חַלּוֹן', 'NN')",,
הַשָּׁלִיחַ,"('R', 'NN')","('שָׁלִיחַ', 'שֵם')",,
מָעַל,"('R', 'IN')","('מָעַל', 'VB')",,
,,,,
שִׁלַּח,"('R', 'VB')","('שָׁלַח', 'VB')","('שֶׁלַח', 'NN')","('שֶׁלַח', 'NN')"
בְּיַד,"('R', 'NN')","('יָד', 'NN')","('יָד', 'NN')",
חֵרֵשׁ,"('R', 'NN')","('חָרַשׁ', 'VB')","('חֶרֶשׁ', 'RB')","('חֶרֶס', 'NN')"
שׁוֹטֶה,"('R', 'JJ')","('שׁוֹטֶה', 'שֵם')",,
וְקָטָן,"('R', 'JJ')","('קָטָן', 'JJ')","('קָטָן', 'שֵם')","('קָטַן', 'VB')"
אִם,"('R', 'CC')","('אִם', 'CC')","('אֵם', 'NN')",
עָשׂוּ,"('R', 'VB')","('עָשָׂה', 'VB')",,
שְׁלִיחוּתוֹ,"('R', 'NN')","('שְׁלִיחוּת', 'NN')",,
בַּעַל,"('R', 'NNT')","('בַּעַל', 'שֵם')",,
הַבַּיִת,"('R', 'NN')","('בַּיִת', 'NN')","('בֵּית', 'NN')",
מָעַל,"('R', 'IN')","('מָעַל', 'VB')",,
לֹא,"('R', 'RB')","('לֹא', 'RB')","('לָא', 'RB')","('לֹא', 'Prefix')"
עָשׂוּ,"('R', 'VB')","('עָשָׂה', 'VB')",,
שְׁלִיחוּתוֹ,"('R', 'NN')","('שְׁלִיחוּת', 'NN')",,
חֶנְווֹנִי,"('R', 'NN')","('חֶנְוָנִי', 'שֵם')",,
מֵעַל,"('R', 'IN')","('מֵעַל', 'IN')","('מָעַל', 'VB')","('עַל', 'IN')"
,,,,
שִׁלַּח,"('R', 'VB')","('שָׁלַח', 'VB')","('שֶׁלַח', 'NN')","('שֶׁלַח', 'NN')"
בְּיַד,"('R', 'NNT')","('יָד', 'NN')","('יָד', 'NN')",
פִּקֵּחַ,"('R', 'NN')","('פָּקַח', 'VB')","('פִּקֵּחַ', 'VB')","('פִּקֵּחַ', 'שֵם')"
וְנִזְכַּר,"('R', 'VB')","('זָכַר', 'VB')",,
עַד,"('R', 'IN')","('עַד', 'IN')","('עַד', 'NN')","('עֵד', 'שֵם')"
שֶׁלֹּא,"('R', 'RB')","('לֹא', 'RB')","('לֹא', 'Prefix')",
הִגִּיעַ,"('R', 'VB')","('הִגִּיעַ', 'VB')",,
אֵצֶל,"('R', 'IN')","('אֵצֶל', 'IN')","('אָצַל', 'VB')",
חֶנְווֹנִי,"('R', 'NNT')","('חֶנְוָנִי', 'שֵם')",,
חֶנְווֹנִי,"('R', 'NN')","('חֶנְוָנִי', 'שֵם')",,
מָעַל,"('R', 'IN')","('מָעַל', 'VB')",,
לִכְשֶׁיּוֹצִיא,"('R', 'NN')","('הוֹצִיא', 'VB')",,
,,,,
כֵּיצַד,"('R', 'QW')","('כֵּיצַד', 'HAM')",,
יַעֲשֶׂה,"('R', 'VB')","('עָשָׂה', 'VB')",,
נוֹטֵל,"('R', 'BNT')","('נָטַל', 'VB')",,
פְּרוּטָה,"('R', 'NN')","('פְּרוּטָה', 'NN')",,
אוֹ,"('R', 'CC')","('אוֹ', 'CC')",,
כְלִי,"('R', 'NNT')","('כְּלִי', 'NN')","('כֹּל', 'MOD')","('כִּלָּה', 'VB')"
וְאוֹמֵר,"('R', 'NNT')","('אָמַר', 'VB')",,
פְּרוּטָה,"('R', 'NN')","('פְּרוּטָה', 'NN')",,
שֶׁל,"('R', 'POS')","('שֶׁל', 'A')","('שָׁל', 'NN')","('נָשַׁל', 'VB')"
הֶקְדֵּשׁ,R,,,
בְּכׇל,R,בְּכׇל,,
מָקוֹם,"('R', 'NN')","('מָקוֹם', 'NN')","('קָם', 'VB')","('מִקְוֶה', 'NN')"
שֶׁהוּא,"('R', 'PRP')","('הוּא', 'PRP')",,
מְחוּלָּל,"('R', 'BN')","('חוֹלֵל', 'VB')","('חוֹלֵל', 'VB')",
עַל,"('R', 'IN')","('עַל', 'IN')","('עַל', 'Prefix')","('עָל', 'סופית')"
זֶה,"('R', 'PRP')","('הִזָּה', 'VB')","('זֶה', 'כינוי רומז לקרוב')",
שֶׁהַהֶקְדֵּשׁ,R,,,
נִפְדֶּה,"('R', 'VB')","('פָּדָה', 'VB')",,
בְּכֶסֶף,"('R', 'NN')","('כֶּסֶף', 'NN')","('כֶּסֶף', 'NN')",
וּבְשָׁוֶה,"('R', 'NN')","('שָׁוֶה', 'JJ')",,
כֶּסֶף,"('R', 'NN')","('כֶּסֶף', 'NN')","('כֶּסֶף', 'NN')","('סַף', 'NN')"
,,,,
גְּמָ׳,A,,,
מַאי,A,מַאי,,
קָא,A,,,
מַשְׁמַע,A,מַשְׁמַע,,
לַן,A,לַן,,
דְּבָרִים,"('R', 'NN')","('דָּבָר', 'NN')","('דְּבָרִים', 'A')","('דַּבָּר', 'שֵם')"
שֶׁבַּלֵּב,"('R', 'NN')","('לֵב', 'NN')",,
אֵינָם,"('R', 'COP')","('אֵין', 'RB')",,
דְּבָרִים,"('R', 'NN')","('דָּבָר', 'NN')","('דְּבָרִים', 'A')","('דַּבָּר', 'שֵם')"
,,,,
שִׁילַּח,"('U', 'yyDOT')","('שִׁלֵּחַ', 'VB')",,
בְּיַד,"('U', 'yyDOT')","('יָד', 'NN')","('יָד', 'NN')",
חֵרֵשׁ,"('R', 'NN')","('חָרַשׁ', 'VB')","('חֶרֶשׁ', 'RB')","('חֶרֶס', 'NN')"
שׁוֹטֶה,"('R', 'JJ')","('שׁוֹטֶה', 'שֵם')",,
וְקָטָן,"('R', 'JJ')","('קָטָן', 'JJ')","('קָטָן', 'שֵם')","('קָטַן', 'VB')"
אִם,"('R', 'CC')","('אִם', 'CC')","('אֵם', 'NN')",
עָשׂוּ,"('R', 'NN')","('עָשָׂה', 'VB')",,
[וְכוּ׳],A,,,
וְהָא,A,הָא,,
לָאו,A,לָאו,,
בְּנֵי,"('R', 'NNT')","('בֵּן', 'NN')","('בֵּן', 'A')","('נִי', 'A')"
שְׁלִיחוּתָא,A,שְׁלִיחוּתָא,,
נִינְהוּ,A,נִינְהוּ,,
,,,,
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
רַבִּי,"('R', 'NN')","('רַבִּי', 'NN')","('רַב', 'JJ')","('רַבִּים', 'שֵם ז""ר')"
אֶלְעָזָר,"('R', 'NNP')","('אֶלְעָזָר', 'A')",,
עֲשָׂאוּם,R,,,
כְּמַעֲטָן,R,,,
שֶׁל,"('R', 'POS')","('שֶׁל', 'A')","('שָׁל', 'NN')","('נָשַׁל', 'VB')"
זֵיתִים,"('R', 'NN')","('זַיִת', 'NN')",,
,,,,
דִּתְנַן,A,תְּנַן,,
הַזֵּיתִים,"('R', 'NN')","('זַיִת', 'NN')",,
מֵאֵימָתַי,"('R', 'QW')","('אֵימָה', 'NN')",,
מְקַבְּלִין,"('R', 'BN')","('קִבֵּל', 'VB')","('קַבָּל', 'NN')",
טוּמְאָה,R,,,
מִשֶּׁיַּזִּיעוּ,R,,,
זֵיעַת,R,,,
הַמַּעֲטָן,R,,,
וְלֹא,"('R', 'RB')","('לֹא', 'RB')","('לָא', 'RB')","('לֹא', 'Prefix')"
זֵיעַת,R,,,
הַקּוּפָּה,"('R', 'NN')","('קוֹף', 'NN')","('קוֹפָה', 'NN')",
,,,,
רַבִּי,"('R', 'NN')","('רַבִּי', 'NN')","('רַב', 'JJ')","('רַבִּים', 'שֵם ז""ר')"
יוֹחָנָן,"('R', 'NNP')","('יוֹחָנָן', 'A')",,
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
כְּאוֹתָהּ,"('R', 'S_PRN')","('אוֹת', 'כינוי רומז לרחוק')",,
שֶׁשָּׁנִינוּ,"('R', 'PRP')","('שְׁנַיִם', 'CDT')","('שִׁנָּה', 'VB')","('שָׁנָה', 'VB')"
נְתָנוֹ,"('R', 'VB')","('נָתַן', 'VB')",,
עַל,"('R', 'IN')","('עַל', 'IN')","('עַל', 'Prefix')","('עָל', 'סופית')"
גַּבֵּי,"('R', 'NNT')","('גַּבֵּי', 'IN')","('גַּב', 'NN')","('גֵּב', 'NN')"
הַקּוֹף,"('R', 'NN')","('קוֹף', 'NN')","('קוּף', 'NN')","('קוּף', 'NN')"
וְהוֹלִיכוֹ,"('R', 'VB')","('הוֹלִיךְ', 'VB')",,
אוֹ,"('R', 'CC')","('אוֹ', 'CC')",,
עַל,"('R', 'IN')","('עַל', 'IN')","('עַל', 'Prefix')","('עָל', 'סופית')"
גַּבֵּי,"('R', 'NNT')","('גַּבֵּי', 'IN')","('גַּב', 'NN')","('גֵּב', 'NN')"
הַפִּיל,"('R', 'NN')","('הִפִּיל', 'VB')","('פִּיל', 'NN')",
וְהוֹלִיכוֹ,"('R', 'VB')","('הוֹלִיךְ', 'VB')",,
וְאָמַר,"('R', 'VB')","('אָמַר', 'VB')","('הֵמַר', 'VB')",
לְאַחֵר,"('R', 'IN')","('אַחֵר', 'JJ')",,
לְקַבְּלוֹ,"('R', 'NN')","('קִבֵּל', 'VB')",,
מִמֶּנּוּ,"('R', 'S_PRN')","('מִן', 'IN')","('מִנָּה', 'VB')",
הֲרֵי,"('R', 'CC')","('הֲרֵי', 'UH')","('הַר', 'NN')","('הָרָה', 'VB')"
זֶה,"('R', 'PRP')","('הִזָּה', 'VB')","('זֶה', 'כינוי רומז לקרוב')",
עֵירוּב,"('R', 'NN')","('עֵרוּב', 'NN')",,
אַלְמָא,A,אַלְמָא,,
קָא,A,,,
עָבְדָא,A,עָבְדָא,,
שְׁלִיחוּתֵיהּ,A,שְׁלִיחוּתֵהּ,,
הָכִי,A,הָכִי,,
נָמֵי,A,נָמֵי,,
אִיתְעֲבִיד,A,אִתְעֲבִיד,,
שְׁלִיחוּתֵיהּ,U,שְׁלִיחוּתֵהּ,,
,,,,
שִׁלַּח,"('R', 'VB')","('שָׁלַח', 'VB')","('שֶׁלַח', 'NN')","('שֶׁלַח', 'NN')"
בְּיַד,"('R', 'NNT')","('יָד', 'NN')","('יָד', 'NN')",
פִּקֵּחַ,"('R', 'NN')","('פָּקַח', 'VB')","('פִּקֵּחַ', 'VB')","('פִּקֵּחַ', 'שֵם')"
וְכוּ׳,A,,,
וְאַף,A,אַף,,
עַל,"('R', 'IN')","('עַל', 'IN')","('עַל', 'Prefix')","('עָל', 'סופית')"
גַּב,A,גַּב,,
דְּלָא,A,דְּלָא,לָא,
אִידְּכַר,A,אִדְּכַר,,
שָׁלִיחַ,"('R', 'NN')","('שָׁלִיחַ', 'שֵם')",,
וּרְמִינְהִי,R,רְמִינְהִי,,
נִזְכַּר,"('R', 'VB')","('זָכַר', 'VB')",,
בַּעַל,"('R', 'NNT')","('בַּעַל', 'שֵם')",,
הַבַּיִת,"('R', 'NN')","('בַּיִת', 'NN')","('בֵּית', 'NN')",
וְלֹא,"('R', 'RB')","('לֹא', 'RB')","('לָא', 'RB')","('לֹא', 'Prefix')"
נִזְכַּר,"('R', 'VB')","('זָכַר', 'VB')",,
שָׁלִיחַ,"('R', 'NNT')","('שָׁלִיחַ', 'שֵם')",,
הַשָּׁלִיחַ,"('R', 'NN')","('שָׁלִיחַ', 'שֵם')",,
מָעַל,"('R', 'IN')","('מָעַל', 'VB')",,
נִזְכְּרוּ,R,,,
שְׁנֵיהֶם,"('R', 'PRP')","('שְׁנַיִם', 'CDT')","('שֵׁן', 'NN')",
חֶנְוָנִי,"('R', 'JJT')","('חֶנְוָנִי', 'שֵם')",,
מָעַל,"('R', 'IN')","('מָעַל', 'VB')",,
,,,,
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
רַב,A,רַב,,
שֵׁשֶׁת,"('R', 'VB')","('שָׁת', 'VB')","('שֵׁת', 'NN')",
מַתְנִיתִין,A,מַתְנִיתִין,,
נָמֵי,A,נָמֵי,,
כְּשֶׁנִּזְכְּרוּ,R,,,
שְׁנֵיהֶם,"('R', 'PRP')","('שְׁנַיִם', 'CDT')","('שֵׁן', 'NN')",
,,,,
מַתְנִי׳,R,,,
נָתַן,"('R', 'VB')","('נָתַן', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
פְּרוּטָה,"('R', 'NN')","('פְּרוּטָה', 'NN')",,
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
הָבֵא,"('R', 'BN')","('בָּא', 'JJ')","('בָּא', 'VB')","('בָּא', 'שֵם')"
לִי,R,לִי,,
בְּחֶצְיָהּ,"('R', 'S_PRN')","('חֵצִי', 'מספר מחלק')","('חֵץ', 'NN')",
נֵרוֹת,"('R', 'NN')","('נֵר', 'NN')",,
וּבְחֶצְיָהּ,"('R', 'S_PRN')","('חֵצִי', 'מספר מחלק')","('חֵץ', 'NN')",
פְּתִילוֹת,"('R', 'NN')","('פְּתִילָה', 'NN')",,
וְהָלַךְ,"('R', 'NN')","('הָלַךְ', 'VB')","('הֵלֶךְ', 'NN')","('הִלֵּךְ', 'VB')"
וְהֵבִיא,"('R', 'VB')","('הֵבִיא', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
בְּכוּלָּהּ,"('R', 'DT')","('כֹּל', 'MOD')",,
פְּתִילוֹת,"('R', 'NN')","('פְּתִילָה', 'NN')",,
אוֹ,"('R', 'CC')","('אוֹ', 'CC')",,
בְּכוּלָּהּ,"('R', 'DT')","('כֹּל', 'MOD')",,
נֵרוֹת,"('R', 'NN')","('נֵר', 'NN')",,
אוֹ,"('R', 'CC')","('אוֹ', 'CC')",,
שֶׁאָמַר,"('R', 'VB')","('אָמַר', 'VB')","('הֵמַר', 'VB')",
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
הָבֵא,"('R', 'BN')","('בָּא', 'JJ')","('בָּא', 'VB')","('בָּא', 'שֵם')"
לִי,R,לִי,,
בְּכוּלָּהּ,"('R', 'DT')","('כֹּל', 'MOD')",,
נֵרוֹת,"('R', 'NN')","('נֵר', 'NN')",,
אוֹ,"('R', 'CC')","('אוֹ', 'CC')",,
בְּכוּלָּהּ,"('R', 'DT')","('כֹּל', 'MOD')",,
פְּתִילוֹת,"('R', 'NN')","('פְּתִילָה', 'NN')",,
וְהָלַךְ,"('R', 'NN')","('הָלַךְ', 'VB')","('הֵלֶךְ', 'NN')","('הִלֵּךְ', 'VB')"
וְהֵבִיא,"('R', 'VB')","('הֵבִיא', 'VB')",,
בְּחֶצְיָהּ,"('R', 'S_PRN')","('חֵצִי', 'מספר מחלק')","('חֵץ', 'NN')",
נֵרוֹת,"('R', 'NN')","('נֵר', 'NN')",,
וּבְחֶצְיָהּ,"('R', 'S_PRN')","('חֵצִי', 'מספר מחלק')","('חֵץ', 'NN')",
פְּתִילוֹת,"('R', 'NN')","('פְּתִילָה', 'NN')",,
שְׁנֵיהֶם,"('R', 'PRP')","('שְׁנַיִם', 'CDT')","('שֵׁן', 'NN')",
לֹא,"('R', 'RB')","('לֹא', 'RB')","('לָא', 'RB')","('לֹא', 'Prefix')"
מָעֲלוּ,"('R', 'VB')","('מָעַל', 'VB')","('הֶעֱלָה', 'VB')","('עֹל', 'NN')"
,,,,
אֲבָל,"('R', 'CC')","('אֲבָל', 'CC')","('אֵבֶל', 'NN')","('אָבֵל', 'שֵם')"
אִם,"('R', 'CC')","('אִם', 'CC')","('אֵם', 'NN')",
אָמַר,"('R', 'VB')","('אָמַר', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
הָבֵא,"('R', 'BN')","('בָּא', 'JJ')","('בָּא', 'VB')","('בָּא', 'שֵם')"
לִי,R,לִי,,
בְּחֶצְיָהּ,"('R', 'S_PRN')","('חֵצִי', 'מספר מחלק')","('חֵץ', 'NN')",
נֵרוֹת,"('R', 'NN')","('נֵר', 'NN')",,
מִמָּקוֹם,"('R', 'NN')","('מָקוֹם', 'NN')","('מִקְוֶה', 'NN')",
פְּלוֹנִי,"('R', 'NNP')","('פְּלוֹנִי', 'NN')",,
וּבְחֶצְיָהּ,"('R', 'S_PRN')","('חֵצִי', 'מספר מחלק')","('חֵץ', 'NN')",
פְּתִילוֹת,"('R', 'NN')","('פְּתִילָה', 'NN')",,
מִמָּקוֹם,"('R', 'NN')","('מָקוֹם', 'NN')","('מִקְוֶה', 'NN')",
פְּלוֹנִי,"('R', 'NNP')","('פְּלוֹנִי', 'NN')",,
וְהָלַךְ,"('R', 'VB')","('הָלַךְ', 'VB')","('הֵלֶךְ', 'NN')","('הִלֵּךְ', 'VB')"
וְהֵבִיא,"('R', 'VB')","('הֵבִיא', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
נֵרוֹת,"('R', 'NN')","('נֵר', 'NN')",,
מִמְּקוֹם,"('R', 'NNT')","('מָקוֹם', 'NN')","('מִקְוֶה', 'NN')",
פְּתִילוֹת,"('R', 'NN')","('פְּתִילָה', 'NN')",,
וּפְתִילוֹת,"('R', 'NN')","('פְּתִילָה', 'NN')",,
מִמְּקוֹם,"('R', 'NNT')","('מָקוֹם', 'NN')","('מִקְוֶה', 'NN')",
נֵרוֹת,"('R', 'NNT')","('נֵר', 'NN')",,
הַשָּׁלִיחַ,"('R', 'NN')","('שָׁלִיחַ', 'שֵם')",,
מָעַל,"('R', 'VB')","('מָעַל', 'VB')",,
,,,,
נָתַן,"('R', 'VB')","('נָתַן', 'VB')",,
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
שְׁתֵּי,"('R', 'CDT')","('שְׁתִי', 'NN')","('שְׁתַּיִם', 'CDT')","('שָׁת', 'VB')"
פְרוּטוֹת,"('R', 'NN')","('פְּרוּטָה', 'NN')",,
וְאָמַר,"('R', 'VB')","('אָמַר', 'VB')","('הֵמַר', 'VB')",
לוֹ,"('R', 'S_PRN')","('לוּ', 'CC')",,
לֵךְ,"('R', 'S_PRN')","('הָלַךְ', 'VB')",,
וְהָבֵא,"('R', 'BN')","('בָּא', 'JJ')","('בָּא', 'VB')","('בָּא', 'שֵם')"
לִי,R,לִי,,
אֶתְרוֹג,"('R', 'NN')","('אֶתְרוֹג', 'NN')",,
וְהָלַךְ,"('R', 'NN')","('הָלַךְ', 'VB')","('הֵלֶךְ', 'NN')","('הִלֵּךְ', 'VB')"
